create_date,document_type,filing_document_id,url,edgar_filing_id,filing_agent_id,filing_agent_name,filing_date,filing_description,filing_id,filing_type_id,filing_type_mnemonic,link_to_detail_page,received_date,report_person_id,report_person_name,stock_exchange,stock_symbol
/Date(1537466350887-0500)/,CONVPDF,5035946,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/687251d8-a845-4703-b092-8d5427b0b65b.pdf,1601824,83952,"AXON ENTERPRISE, INC.",2016-08-04T00:00:00Z,Current report filing,11524771,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=11524771,08/04/2016 15:02:04,NA,NA,CIK,0001069183
/Date(1537466351793-0500)/,CONVPDF,5036012,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/d35debdd-ed51-48bd-8327-81f653554a4d.pdf,1601835,83952,"AXON ENTERPRISE, INC.",2016-05-27T00:00:00Z,Current report filing,11415144,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=11415144,05/27/2016 11:45:27,NA,NA,CIK,0001069183
/Date(1537466351910-0500)/,CONVPDF,5036033,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/f748de9b-a96d-4c68-8f67-9cfd4faa69eb.pdf,1601838,83952,"AXON ENTERPRISE, INC.",2016-05-04T00:00:00Z,Current report filing,11359788,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=11359788,05/04/2016 15:04:45,NA,NA,CIK,0001069183
/Date(1537466352097-0500)/,CONVPDF,5036136,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/33836f6b-dae3-4f2c-8559-551df9e4b515.pdf,1601855,83952,"AXON ENTERPRISE, INC.",2016-02-29T00:00:00Z,Current report filing,11218674,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=11218674,02/29/2016 05:34:34,NA,NA,CIK,0001069183
/Date(1537466352410-0500)/,CONVPDF,5036189,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/a5646c91-ed09-490c-a7c7-f6580d0a8146.pdf,1601864,83952,"AXON ENTERPRISE, INC.",2016-01-22T00:00:00Z,Current report filing,11120878,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=11120878,01/22/2016 15:35:54,NA,NA,CIK,0001069183
/Date(1537466348600-0500)/,CONVPDF,5035485,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/4270f861-fc85-4c3f-9c78-771bfb21c73d.pdf,1601749,83952,"AXON ENTERPRISE, INC.",2017-12-04T00:00:00Z,Current report filing,12412720,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=12412720,12/04/2017 11:58:21,NA,NA,CIK,0001069183
/Date(1537466348630-0500)/,CONVPDF,5035491,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/5aa28551-7e61-455e-8dd9-f38c2c322d61.pdf,1601750,83952,"AXON ENTERPRISE, INC.",2017-11-13T00:00:00Z,Current report filing,12373874,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=12373874,11/13/2017 05:03:37,NA,NA,CIK,0001069183
/Date(1537466348253-0500)/,CONVPDF,5035506,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/4fb9e046-6ce0-4cda-904e-b692bea0e5b6.pdf,1601752,83952,"AXON ENTERPRISE, INC.",2017-11-07T00:00:00Z,Current report filing,12365517,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=12365517,11/07/2017 15:02:37,NA,NA,CIK,0001069183
/Date(1537466348290-0500)/,CONVPDF,5035512,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/b2461155-a664-46d4-a130-211fd4f88010.pdf,1601753,83952,"AXON ENTERPRISE, INC.",2017-10-25T00:00:00Z,Current report filing,12338242,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=12338242,10/25/2017 13:39:17,NA,NA,CIK,0001069183
/Date(1537466348343-0500)/,CONVPDF,5035518,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/b6caf9f4-98d8-469b-a654-88e896d67b12.pdf,1601754,83952,"AXON ENTERPRISE, INC.",2017-10-19T00:00:00Z,Current report filing,12331794,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=12331794,10/19/2017 15:41:22,NA,NA,CIK,0001069183
/Date(1537466348517-0500)/,CONVPDF,5035545,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/a81f2986-480b-45a7-a364-0c85a2ed78c5.pdf,1601758,83952,"AXON ENTERPRISE, INC.",2017-08-08T00:00:00Z,Current report filing,12218860,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=12218860,08/08/2017 15:05:39,NA,NA,CIK,0001069183
/Date(1537466349090-0500)/,CONVPDF,5035563,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/ce6b3909-96dc-4f69-a9d1-4817b609c7cd.pdf,1601761,83952,"AXON ENTERPRISE, INC.",2017-07-25T00:00:00Z,Current report filing,12186805,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=12186805,07/25/2017 05:02:55,NA,NA,CIK,0001069183
/Date(1537466348760-0500)/,CONVPDF,5035581,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/ad980e1d-27ff-463f-a7a0-30476e98f03c.pdf,1601764,83952,"AXON ENTERPRISE, INC.",2017-05-26T00:00:00Z,Current report filing,12095784,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=12095784,05/26/2017 15:21:04,NA,NA,CIK,0001069183
/Date(1537466349630-0500)/,CONVPDF,5035643,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/071c75f9-9885-4316-bb47-9562105da236.pdf,1601774,83952,"AXON ENTERPRISE, INC.",2017-05-09T00:00:00Z,Current report filing,12052762,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=12052762,05/09/2017 15:03:03,NA,NA,CIK,0001069183
/Date(1537466349403-0500)/,CONVPDF,5035684,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/34dc6a24-d862-4445-9f0c-a1dbec4fa2d5.pdf,1601781,83952,"AXON ENTERPRISE, INC.",2017-04-05T00:00:00Z,Current report filing,11979366,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=11979366,04/05/2017 11:04:56,NA,NA,CIK,0001069183
/Date(1537466349467-0500)/,CONVPDF,5035696,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/8ea15a5a-3db4-45ae-92a9-773fc4ce0427.pdf,1601783,83952,"AXON ENTERPRISE, INC.",2017-03-23T00:00:00Z,Current report filing,11950180,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=11950180,03/23/2017 09:40:02,NA,NA,CIK,0001069183
/Date(1537466349997-0500)/,CONVPDF,5035794,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/3c6c2cc4-acaf-498a-92c6-73ec5886c0d1.pdf,1601799,83952,"AXON ENTERPRISE, INC.",2017-03-01T00:00:00Z,Current report filing,11899786,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=11899786,03/01/2017 16:18:34,NA,NA,CIK,0001069183
/Date(1537466350030-0500)/,CONVPDF,5035800,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/c681dc31-a875-4f0d-8f4b-417c0cd5e01f.pdf,1601800,83952,"AXON ENTERPRISE, INC.",2017-02-28T00:00:00Z,Current report filing,11893031,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=11893031,02/28/2017 17:55:03,NA,NA,CIK,0001069183
/Date(1537466350353-0500)/,CONVPDF,5035859,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/817d4f24-9d21-4236-b341-398675f66b8e.pdf,1601810,83952,"AXON ENTERPRISE, INC.",2017-02-09T00:00:00Z,Current report filing,11834800,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=11834800,02/09/2017 07:36:36,NA,NA,CIK,0001069183
/Date(1545431514890-0600)/,CONVPDF,5429022,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/a5ebb894-f165-4d36-8166-bbfedbd71897.pdf,1680228,83952,"AXON ENTERPRISE, INC.",2018-12-21T00:00:00Z,Current report filing,13122574,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=13122574,12/21/2018 16:31:00,NA,NA,CIK,0001069183
/Date(1545257274340-0600)/,CONVPDF,5423419,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/47856a38-77f2-4d0d-9778-47d8baef1db8.pdf,1679321,83952,"AXON ENTERPRISE, INC.",2018-12-19T00:00:00Z,Current report filing,13116971,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=13116971,12/19/2018 16:06:26,NA,NA,CIK,0001069183
/Date(1545084951557-0600)/,CONVPDF,5414690,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/5f288ceb-5d88-46f2-8fd8-13fc80f26d60.pdf,1677836,83952,"AXON ENTERPRISE, INC.",2018-12-17T00:00:00Z,Current report filing,13112471,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=13112471,12/17/2018 16:12:55,NA,NA,CIK,0001069183
/Date(1541540646093-0600)/,CONVPDF,5212734,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/172cf10b-0161-4fc6-9989-65e8a8448c7d.pdf,1638025,83952,"AXON ENTERPRISE, INC.",2018-11-06T00:00:00Z,Current report filing,13044694,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=13044694,11/06/2018 15:43:36,NA,NA,CIK,0001069183
/Date(1539080831103-0500)/,CONVPDF,5100978,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/36beccc2-1905-423f-83cc-08c60402c3a4.pdf,1613168,83952,"AXON ENTERPRISE, INC.",2018-10-09T00:00:00Z,Current report filing,12999720,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=12999720,10/09/2018 05:05:36,NA,NA,CIK,0001069183
/Date(1537466345553-0500)/,CONVPDF,5035111,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/abb203b2-87df-483d-bc3d-8835efe363a8.pdf,1601687,83952,"AXON ENTERPRISE, INC.",2018-09-19T00:00:00Z,Current report filing,12970012,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=12970012,09/19/2018 15:10:16,NA,NA,CIK,0001069183
/Date(1537466345913-0500)/,CONVPDF,5035135,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/fde69ce0-6b91-429b-97ae-ab8cc0fb26f2.pdf,1601691,83952,"AXON ENTERPRISE, INC.",2018-08-22T00:00:00Z,Current report filing,12930869,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=12930869,08/22/2018 15:51:12,NA,NA,CIK,0001069183
/Date(1537466345623-0500)/,CONVPDF,5035156,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/0a5e98a7-b91a-4ac1-a65e-4963de301ebc.pdf,1601694,83952,"AXON ENTERPRISE, INC.",2018-08-07T00:00:00Z,Current report filing,12899464,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=12899464,08/07/2018 15:03:56,NA,NA,CIK,0001069183
/Date(1537466345880-0500)/,CONVPDF,5035186,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/5d6865ab-d988-4672-885d-e21eda2a07d0.pdf,1601699,83952,"AXON ENTERPRISE, INC.",2018-06-21T00:00:00Z,Current report filing,12825382,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=12825382,06/21/2018 16:26:54,NA,NA,CIK,0001069183
/Date(1537466346857-0500)/,CONVPDF,5035252,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/31238099-3ab6-4131-90d1-c54c8359a212.pdf,1601710,83952,"AXON ENTERPRISE, INC.",2018-05-24T00:00:00Z,Current report filing,12776540,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=12776540,05/24/2018 14:53:37,NA,NA,CIK,0001069183
/Date(1537466346957-0500)/,CONVPDF,5035263,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/bc381a7f-c274-4db5-9011-85f217f1fce7.pdf,1601712,953736,WORKIVA INC. WDESK FA01,2018-05-18T00:00:00Z,Current report filing,12765461,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=12765461,05/18/2018 07:32:32,NA,NA,CIK,0001069183
/Date(1537466347393-0500)/,CONVPDF,5035318,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/ea2376c3-e870-4329-9c07-5b753bc9a8fd.pdf,1601721,83952,"AXON ENTERPRISE, INC.",2018-05-08T00:00:00Z,Current report filing,12737527,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=12737527,05/08/2018 15:04:46,NA,NA,CIK,0001069183
/Date(1537466347577-0500)/,CONVPDF,5035341,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/b94a46c3-014a-4c0b-ba75-7146912f54bd.pdf,1601725,83952,"AXON ENTERPRISE, INC.",2018-04-06T00:00:00Z,Current report filing,12674080,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=12674080,04/06/2018 11:42:54,NA,NA,CIK,0001069183
/Date(1537466348087-0500)/,CONVPDF,5035410,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/edfba6e3-0fc1-475f-b198-f6c6c55b31ce.pdf,1601736,83952,"AXON ENTERPRISE, INC.",2018-02-27T00:00:00Z,Current report filing,12583389,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=12583389,02/27/2018 15:01:39,NA,NA,CIK,0001069183
/Date(1537466348040-0500)/,CONVPDF,5035404,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/80e522a1-6f58-4072-803d-b28d665d2542.pdf,1601735,83952,"AXON ENTERPRISE, INC.",2018-02-27T00:00:00Z,Current report filing,12583432,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=12583432,02/27/2018 15:06:15,NA,NA,CIK,0001069183
/Date(1573160821177-0600)/,CONVPDF,6762861,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/aafbd94c-f6b1-44d2-bec3-7a698168e557.pdf,2102455,83952,"AXON ENTERPRISE, INC.",2019-11-07T00:00:00Z,Current report filing,13726664,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=13726664,11/07/2019 15:05:42,NA,NA,CIK,0001069183
/Date(1572343549453-0500)/,CONVPDF,6655924,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/e958e626-9e70-4734-afef-5aadf8cd0986.pdf,2079758,83952,"AXON ENTERPRISE, INC.",2019-10-29T00:00:00Z,Current report filing,13704120,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=13704120,10/29/2019 05:03:18,NA,NA,CIK,0001069183
/Date(1571171442823-0500)/,CONVPDF,6636201,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/195519f7-2762-44fc-b395-a68efcab17a0.pdf,2071730,83952,"AXON ENTERPRISE, INC.",2019-10-15T00:00:00Z,Current report filing,13687075,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=13687075,10/15/2019 15:27:23,NA,NA,CIK,0001069183
/Date(1567022873780-0500)/,CONVPDF,6293734,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/c1f04f06-2aa8-4097-9974-4cb481d7fa09.pdf,1951948,83952,"AXON ENTERPRISE, INC.",2019-08-28T00:00:00Z,Current report filing,13616449,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=13616449,08/28/2019 15:05:06,NA,NA,CIK,0001069183
/Date(1565295433603-0500)/,CONVPDF,6206082,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/c56ac9ae-63ca-44fd-b93f-d0d16f4333de.pdf,1895920,83952,"AXON ENTERPRISE, INC.",2019-08-08T00:00:00Z,Current report filing,13581743,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=13581743,08/08/2019 15:13:21,NA,NA,CIK,0001069183
/Date(1560544089850-0500)/,CONVPDF,6003509,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/9cc55568-f7de-4c1c-9499-429f5f50a6d5.pdf,1814915,83952,"AXON ENTERPRISE, INC.",2019-06-14T00:00:00Z,Current report filing,13492716,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=13492716,06/14/2019 15:26:07,NA,NA,CIK,0001069183
/Date(1559682286697-0500)/,CONVPDF,5950822,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/a06bd71f-78be-4849-9d18-8b37b2b1a8cd.pdf,1804726,83952,"AXON ENTERPRISE, INC.",2019-06-04T00:00:00Z,Current report filing,13474425,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=13474425,06/04/2019 16:00:39,NA,NA,CIK,0001069183
/Date(1557432695557-0500)/,CONVPDF,5895337,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/35bdc4ce-5b7b-4798-83ab-553ba2a44db3.pdf,1795464,83952,"AXON ENTERPRISE, INC.",2019-05-09T00:00:00Z,Current report filing,13417299,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=13417299,05/09/2019 15:08:51,NA,NA,CIK,0001069183
/Date(1551215676500-0600)/,CONVPDF,5645639,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/29cf57ce-4b5d-4c77-a290-ce44101fa221.pdf,1720246,83952,"AXON ENTERPRISE, INC.",2019-02-26T00:00:00Z,Current report filing,13254186,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=13254186,02/26/2019 15:12:32,NA,NA,CIK,0001069183
/Date(1550574395483-0600)/,CONVPDF,5607420,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/ccbee11c-63f2-429d-8d5a-3f4ac22ecc88.pdf,1713621,83952,"AXON ENTERPRISE, INC.",2019-02-19T00:00:00Z,Current report filing,13235373,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=13235373,02/19/2019 05:03:58,NA,NA,CIK,0001069183
/Date(1546896480937-0600)/,CONVPDF,5459596,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/87236866-d6a0-45b4-8fdf-18ae898c2d56.pdf,1686433,83952,"AXON ENTERPRISE, INC.",2019-01-07T00:00:00Z,Current report filing,13144381,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=13144381,01/07/2019 15:26:16,NA,NA,CIK,0001069183
/Date(1604610571490-0600)/,CONVPDF,12605435,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/436cda0b-792b-401e-9b48-2207453597b1.pdf,3981623,83952,"AXON ENTERPRISE, INC.",2020-11-05T00:00:00Z,Current report filing,14482977,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=14482977,11/05/2020 15:06:29,NA,NA,CIK,0001069183
/Date(1599818707473-0500)/,CONVPDF,11861172,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/eb5f1bce-ebb7-460c-8ffb-e56db67c9d92.pdf,3646480,83952,"AXON ENTERPRISE, INC.",2020-09-11T00:00:00Z,Current report filing,14386066,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=14386066,09/11/2020 05:04:02,NA,NA,CIK,0001069183
/Date(1596744301537-0500)/,CONVPDF,10907188,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/beddba75-e6a3-4338-80c0-71e6fb6ca49c.pdf,3378377,83952,"AXON ENTERPRISE, INC.",2020-08-06T00:00:00Z,Current report filing,14316034,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=14316034,08/06/2020 15:03:51,NA,NA,CIK,0001069183
/Date(1592511109297-0500)/,CONVPDF,10372862,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/07563749-f180-4042-9ed3-d2a0bcce46ee.pdf,3160022,83952,"AXON ENTERPRISE, INC.",2020-06-18T00:00:00Z,Current report filing,14225594,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=14225594,06/18/2020 15:07:49,NA,NA,CIK,0001069183
/Date(1591992883220-0500)/,CONVPDF,10134513,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/55b1ddc4-c2b3-4998-8b26-6a2c8fcee393.pdf,3105243,83952,"AXON ENTERPRISE, INC.",2020-06-12T00:00:00Z,Current report filing,14215904,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=14215904,06/12/2020 15:12:11,NA,NA,CIK,0001069183
/Date(1591214760023-0500)/,CONVPDF,9761080,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/9cdf12a5-3977-48cc-a34e-ce062362b509.pdf,3016806,934175,TOPPAN MERRILL,2020-06-03T00:00:00Z,Current report filing,14197583,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=14197583,06/03/2020 15:02:40,NA,NA,CIK,0001069183
/Date(1588883697753-0500)/,CONVPDF,9537247,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/a169f234-b8dc-4d9f-a9a8-f6d8a109435d.pdf,2924258,934175,TOPPAN MERRILL,2020-05-07T00:00:00Z,Current report filing,14130018,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=14130018,05/07/2020 15:31:51,NA,NA,CIK,0001069183
/Date(1582837602917-0600)/,CONVPDF,8419417,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/704a151c-2d3e-46c4-a484-22851fcb7ec9.pdf,2506827,83952,"AXON ENTERPRISE, INC.",2020-02-27T00:00:00Z,Current report filing,13959269,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=13959269,02/27/2020 15:04:45,NA,NA,CIK,0001069183
/Date(1579208780503-0600)/,CONVPDF,7643253,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/9b6131e1-8df0-41b5-a061-10da8d1dbb71.pdf,2335310,83952,"AXON ENTERPRISE, INC.",2020-01-16T00:00:00Z,Current report filing,13849226,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=13849226,01/16/2020 15:03:59,NA,NA,CIK,0001069183
/Date(1578051516753-0600)/,CONVPDF,7493947,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/154638bb-766a-462d-b381-ce2fee44d276.pdf,2300391,83952,"AXON ENTERPRISE, INC.",2020-01-03T00:00:00Z,Current report filing,13825344,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=13825344,01/03/2020 05:34:16,NA,NA,CIK,0001069183
/Date(1620331989580-0500)/,CONVPDF,13669402,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/55ee1b89-5bcb-4a5f-ba7b-a08f14779f9d.pdf,5520798,83952,"AXON ENTERPRISE, INC.",2021-05-06T00:00:00Z,Current report filing,14931977,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=14931977,05/06/2021 15:12:30,NA,NA,CIK,0001069183
/Date(1617912342483-0500)/,CONVPDF,13547026,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/9e382763-7215-4188-a7b5-b26427892c3b.pdf,5193430,83952,"AXON ENTERPRISE, INC.",2021-04-08T00:00:00Z,Current report filing,14861475,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=14861475,04/08/2021 15:02:52,NA,NA,CIK,0001069183
/Date(1614287550393-0600)/,CONVPDF,13317346,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/4a871ae3-5e7e-4003-b2bd-ba4306ba88c3.pdf,4721135,934175,TOPPAN MERRILL,2021-02-25T00:00:00Z,Current report filing,14745751,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=14745751,02/25/2021 15:08:47,NA,NA,CIK,0001069183
/Date(1612390933707-0600)/,CONVPDF,13161961,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/41cd24a2-13e0-41dc-ba9f-3a14912b6f21.pdf,4537616,83952,"AXON ENTERPRISE, INC.",2021-02-03T00:00:00Z,Current report filing,14668790,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=14668790,02/03/2021 16:21:42,NA,NA,CIK,0001069183
